segmentId,newSegmentId,streetName,frc,distance_m,speedLimit,latitude,longitude,harmonicAverageSpeed,medianSpeed,averageSpeed,sampleSize,dateRangeId,timeSetId
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,39.5,44.0,44.1,41,1,6
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,36.0,39.0,41.1,51,1,7
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,34.8,38.0,39.0,50,1,8
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,32.2,37.0,37.8,99,1,9
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,26.4,35.0,34.8,165,1,10
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,24.1,33.0,33.3,238,1,11
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,24.9,31.0,31.0,359,1,12
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,24.2,29.0,29.3,423,1,13
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,23.2,30.0,29.8,451,1,14
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,26.1,31.0,31.5,548,1,15
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,25.1,32.0,31.7,528,1,16
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,26.4,33.0,33.2,518,1,17
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,24.6,32.0,32.2,544,1,18
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,25.3,33.0,32.5,528,1,19
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,24.4,31.0,30.1,584,1,20
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,23.4,29.0,29.8,628,1,21
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,23.1,28.0,28.9,732,1,22
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,25.1,30.0,30.7,751,1,23
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,25.9,32.0,31.6,654,1,24
-15040010967129,-d885419b-a0a2-4a66-8857-b40b31fa97ad,شارع الحسن الثاني,1,45.69,60,33.78877666666667,-7.161359999999999,29.1,33.0,33.8,532,1,25
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,24.4,29.0,30.0,1076,1,2
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,25.7,30.0,31.6,676,1,3
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,27.1,32.0,33.6,381,1,4
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,29.8,34.0,35.4,215,1,5
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,32.0,34.0,36.7,117,1,6
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,29.5,34.0,35.0,136,1,7
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,29.6,31.0,34.2,124,1,8
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,24.9,30.0,31.4,234,1,9
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,18.3,27.0,27.2,356,1,10
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,16.8,24.0,25.6,627,1,11
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,17.2,23.0,24.1,872,1,12
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,16.8,21.0,22.5,1055,1,13
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,16.5,21.0,22.6,1148,1,14
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,17.8,22.0,24.2,1194,1,15
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,18.6,23.0,24.7,1261,1,16
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,19.5,24.0,25.8,1248,1,17
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,18.0,24.0,25.0,1341,1,18
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,18.6,24.0,24.8,1346,1,19
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,17.7,22.0,23.9,1359,1,20
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,17.4,22.0,23.7,1504,1,21
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,16.9,22.0,23.4,1598,1,22
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,18.7,23.0,24.6,1603,1,23
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,20.0,24.0,25.7,1428,1,24
-15040010201354,-f51d23ed-e44f-4e70-b280-758a1db559ea,شارع الحسن الثاني,1,16.91,60,33.78892428571429,-7.161155714285714,22.2,27.0,27.6,1185,1,25
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,22.2,26.0,27.3,885,1,2
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,22.3,28.0,29.6,529,1,3
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,24.1,30.0,32.1,300,1,4
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,22.0,30.0,30.6,159,1,5
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,26.9,31.0,34.4,104,1,6
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,29.1,33.0,34.3,128,1,7
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,25.3,27.0,29.7,199,1,8
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,21.4,25.0,27.3,345,1,9
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,20.0,24.0,25.2,595,1,10
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,19.3,23.0,24.4,816,1,11
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,15.4,20.0,21.2,1185,1,12
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,13.0,18.0,19.2,1480,1,13
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,11.9,17.0,17.6,1638,1,14
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,10.5,16.0,17.6,1646,1,15
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,10.4,17.0,17.7,1656,1,16
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,11.9,18.0,18.9,1638,1,17
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,13.5,18.0,19.8,1698,1,18
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,12.6,19.0,20.1,1629,1,19
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,11.0,17.0,18.3,1807,1,20
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,12.4,17.0,18.9,1982,1,21
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,12.0,17.0,18.3,2030,1,22
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,12.4,17.0,18.9,1913,1,23
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,15.7,21.0,21.7,1516,1,24
15040004783383,00004d41-3200-0400-0000-0000004dda70,شارع الحسن الثاني,1,3.91,60,33.7899325,-7.158745,18.7,23.0,24.0,1117,1,25
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,20.5,24.0,25.8,546,1,2
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,20.2,25.0,26.6,314,1,3
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,21.5,26.0,27.7,194,1,4
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,21.3,27.0,27.4,94,1,5
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,24.6,27.0,30.3,73,1,6
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,24.4,26.0,28.4,60,1,7
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,23.3,25.0,26.5,91,1,8
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,21.3,23.0,24.9,129,1,9
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,17.5,21.0,22.5,279,1,10
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,15.7,19.0,21.1,391,1,11
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,13.5,17.0,18.3,554,1,12
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,10.5,15.0,16.2,718,1,13
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,10.2,15.0,15.4,744,1,14
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,9.5,14.0,15.6,805,1,15
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,9.4,15.0,15.5,875,1,16
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,10.9,16.0,16.6,915,1,17
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,12.2,18.0,18.6,907,1,18
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,13.5,19.0,19.6,831,1,19
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,11.5,16.0,17.2,849,1,20
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,12.0,16.0,17.3,889,1,21
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,11.7,16.0,16.8,884,1,22
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,12.9,17.0,17.6,854,1,23
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,15.6,20.0,20.2,720,1,24
15040004425815,00004d41-3200-0400-0000-0000004eb92f,شارع الحسن الثاني,1,6.78,60,33.78976166666667,-7.158808333333333,16.1,21.0,22.4,641,1,25
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,23.3,29.0,29.0,392,1,2
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,22.7,32.0,31.6,221,1,3
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,25.3,34.0,34.2,135,1,4
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,26.2,35.0,33.9,71,1,5
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,24.8,39.0,37.0,50,1,6
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,32.8,37.0,36.8,45,1,7
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,27.7,35.0,35.2,73,1,8
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,22.0,32.0,32.0,102,1,9
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,22.4,29.0,28.9,213,1,10
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,20.6,27.0,26.9,259,1,11
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,17.1,24.0,23.6,410,1,12
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,14.6,21.0,20.8,566,1,13
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,11.7,20.0,18.8,577,1,14
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,10.5,19.0,18.5,649,1,15
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,10.8,19.0,18.3,703,1,16
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,13.1,21.0,20.5,723,1,17
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,15.5,23.0,22.3,689,1,18
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,17.3,24.0,23.8,626,1,19
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,14.1,21.0,20.9,681,1,20
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,15.6,21.0,21.1,733,1,21
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,16.0,21.0,21.1,713,1,22
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,15.4,21.0,21.1,662,1,23
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,20.9,25.0,24.7,519,1,24
15040005348000,00004d41-3200-0400-0000-0000004eb930,شارع الحسن الثاني,1,130.16,60,33.7894925,-7.1594875,21.3,26.0,26.5,486,1,25
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,20.0,24.0,25.5,952,1,2
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,20.6,25.0,27.6,578,1,3
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,23.2,27.0,29.7,329,1,4
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,21.6,28.0,28.5,170,1,5
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,24.7,29.0,31.7,125,1,6
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,25.1,30.0,30.9,139,1,7
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,22.6,25.0,26.8,206,1,8
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,19.6,22.0,24.8,322,1,9
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,16.3,21.0,22.7,596,1,10
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,13.5,18.0,20.2,817,1,11
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,12.0,16.0,17.4,1195,1,12
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,10.1,14.0,15.4,1443,1,13
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,8.9,13.0,14.1,1607,1,14
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,7.9,13.0,14.5,1639,1,15
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,7.8,13.0,14.5,1707,1,16
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,8.9,14.0,15.5,1699,1,17
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,9.8,15.0,16.8,1732,1,18
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,10.2,16.0,17.4,1614,1,19
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,9.5,14.0,15.8,1713,1,20
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,9.4,14.0,15.6,1784,1,21
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,9.0,14.0,14.8,1729,1,22
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,9.9,14.0,15.6,1685,1,23
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,12.4,18.0,18.6,1462,1,24
15040006212814,00004d41-3200-0400-0000-0000004eb933,شارع الحسن الثاني,1,11.19,60,33.78979571428572,-7.1587314285714285,15.2,20.0,21.4,1155,1,25
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,20.8,24.0,25.9,728,1,2
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,21.4,26.0,28.1,437,1,3
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,23.0,27.0,30.2,247,1,4
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,21.0,27.0,28.1,136,1,5
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,25.1,29.0,31.9,87,1,6
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,25.7,31.0,32.9,108,1,7
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,22.8,25.0,27.5,167,1,8
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,21.1,23.0,25.7,260,1,9
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,16.7,22.0,24.1,486,1,10
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,16.3,21.0,22.4,628,1,11
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,15.4,18.0,19.7,920,1,12
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,12.8,17.0,17.5,1102,1,13
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,10.5,15.0,15.5,1222,1,14
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,9.1,15.0,15.5,1208,1,15
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,8.3,14.0,15.0,1197,1,16
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,9.8,15.0,16.2,1176,1,17
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,11.4,16.0,17.2,1250,1,18
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,11.9,17.0,17.9,1139,1,19
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,11.0,15.0,16.2,1216,1,20
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,11.7,16.0,16.3,1342,1,21
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,11.6,15.0,16.1,1326,1,22
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,12.4,16.0,16.9,1300,1,23
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,15.8,19.0,20.1,1161,1,24
15040003035283,00004d41-3200-0400-0000-0000004eb934,شارع الحسن الثاني,1,9.77,60,33.789881666666666,-7.158709999999999,17.8,21.0,22.3,914,1,25
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,24.9,30.0,30.6,675,1,2
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,26.6,32.0,33.1,411,1,3
15040003406729,00004d41-3200-0400-0000-0000004eb936,N23,1,36.57,60,33.790105,-7.15878,30.3,33.0,35.5,217,1,4
